"","PostalCode","DateOfSale","Type","Condition","Price","LivingArea","BasementArea","GroundArea","ConstructionYear","Levels","NewKitchen","NumberOfToilets","NewWindows","NewBathroom","NumberOfBedrooms","Balcony","CloseToWater","Garage","Adress","SalesPeriod","YearOfSale","ManyToilets","Basement","LargeGround","Age","HighHouse","Renovation","Quarter"
"859","8000",2005-08-31,"Ejerlejlighed","Medium",1700000,59,0,0,1936,1,NA,1,NA,NA,2,"0","0","0","Høegh-Guldbergs Gade 35, 2. th.",90,2005,"0","0","0",69,"0","0","3"
"860","8000",2005-08-31,"Ejerlejlighed","Medium",1889000,66,0,0,1930,1,NA,1,NA,NA,2,"0","0","0","Chr. Wærums Gade 10, 2. tv",53,2005,"0","0","0",75,"0","0","3"
"861","8000",2005-08-31,"Ejerlejlighed","Good",3359000,102,45,0,1905,2,NA,1,NA,NA,3,"1","0","0","Hans Broges Gade 29, st. /kld.",75,2005,"0","1","0",100,"0","0","3"
"862","8000",2005-08-31,"Ejerlejlighed","Medium",2298000,81,0,0,1962,1,NA,1,NA,NA,3,"1","0","0","Banegårdsgade 16, 5. D",22,2005,"0","0","0",43,"0","0","3"
"863","8000",2005-08-31,"Ejerlejlighed","Medium",1724000,53,0,0,1913,1,NA,1,NA,NA,2,"0","0","0","Læssøesgade 45, 1. th.",61,2005,"0","0","0",92,"0","0","3"
"864","8300",2005-09-01,"Ejerlejlighed","Medium",440000,30,0,0,1989,NA,NA,1,NA,NA,1,"0","1","0","Nørregade 63A, 1.th.",45,2005,"0","0","0",16,NA,"0","3"
"865","8300",2005-09-01,"Ejerlejlighed","Medium",440000,31,0,0,1989,1,NA,1,NA,NA,1,"1","0","0","Nørregade 63B, st. tv",147,2005,"0","0","0",16,"0","0","3"
"866","8000",2005-09-01,"Ejerlejlighed","Medium",1950000,73,0,0,1938,1,NA,1,NA,NA,2,"1","0","0","Strandparken 24, 1. tv.",49,2005,"0","0","0",67,"0","0","3"
"867","8000",2005-09-01,"Ejerlejlighed","Medium",1399000,49,0,0,1960,1,NA,1,NA,NA,2,"1","0","0","Nordborggade 29, 1. -2",185,2005,"0","0","0",45,"0","0","3"
"868","8000",2005-09-04,"Ejerlejlighed","Good",1498000,46,0,0,1874,1,NA,1,NA,NA,2,"1","0","0","Søgade 9, par",41,2005,"0","0","0",131,"0","0","3"
"869","8230",2005-09-06,"Ejerlejlighed","Good",1639000,88,0,0,1935,1,NA,1,NA,NA,1,"0","0","0","Silkeborgvej 309, par.",70,2005,"0","0","0",70,"0","0","3"
"870","8210",2005-09-08,"Ejerlejlighed","Good",1501500,65,0,0,2001,1,"0",1,"0","0",1,"1","0","0","Bronzealdervej 138C",15,2005,"0","0","0",4,"0","0","3"
"871","8000",2005-09-08,"Ejerlejlighed","Good",1648000,53,0,0,1886,1,NA,1,NA,NA,2,"1","0","0","Helgolandsgade 20, 2.. ",38,2005,"0","0","0",119,"0","0","3"
"872","8000",2005-09-08,"Ejerlejlighed","Medium",2398000,75,0,0,1896,1,NA,1,NA,NA,4,"1","0","0","Absalonsgade 21, 2",31,2005,"0","0","0",109,"0","0","3"
"873","8240",2005-09-13,"Ejerlejlighed","Medium",1195000,66,0,0,1970,1,"0",1,NA,"0",1,"0","0","0","Kantorparken 16, 3. tv.",126,2005,"0","0","0",35,"0","0","3"
"874","8000",2005-09-13,"Ejerlejlighed","Medium",1798000,71,0,0,1952,1,NA,1,NA,NA,2,"0","0","0","Gustav Wieds Vej 27, 1. th.",46,2005,"0","0","0",53,"0","0","3"
"875","8000",2005-09-14,"Ejerlejlighed","Good",1950000,80,0,0,1902,1,NA,1,NA,NA,3,"0","0","0","Thorvaldsensgade 1, 4. th.",16,2005,"0","0","0",103,"0","0","3"
"876","8230",2005-09-16,"Ejerlejlighed","Good",1675000,79,0,0,1890,1,NA,1,NA,NA,1,"1","0","0","Sophus Bauditz Vej 7, ST",64,2005,"0","0","0",21,"0","1","3"
"877","8250",2005-09-16,"Ejerlejlighed","Medium",1825000,109,0,0,1980,1,NA,1,NA,NA,1,"1","0","0","Brobjerg Parkvej 21, st.. 1",16,2005,"0","0","0",25,"0","0","3"
"878","8000",2005-09-16,"Ejerlejlighed","Medium",1975000,80,0,0,1953,1,NA,1,NA,NA,3,"1","0","0","Rudolph Wulffs Gade 15, st.. tv.",15,2005,"0","0","0",52,"0","0","3"
"879","8000",2005-09-16,"Ejerlejlighed","Medium",2098000,92,0,0,1940,1,NA,1,NA,NA,3,"1","0","0","Vestre Ringgade 56, 2. tv.",15,2005,"0","0","0",65,"0","0","3"
"880","8000",2005-09-17,"Ejerlejlighed","Medium",1390000,55,0,0,1942,1,NA,1,NA,NA,2,"0","0","0","Marselis Boulevard 134, 1. -2.",130,2005,"0","0","0",63,"0","0","3"
"881","8260",2005-09-18,"Ejerlejlighed","Medium",960000,67,0,0,1970,1,NA,1,NA,NA,NA,"1","0","0","Grøfthøjparken 163, 3.th",38,2005,"0","0","0",35,"0","0","3"
"882","8260",2005-09-19,"Ejerlejlighed","Medium",895000,55,0,0,1970,1,NA,1,NA,NA,NA,"0","0","0","Christian X's Vej 2, st. 16+17",14,2005,"0","0","0",35,"0","1","3"
"883","8250",2005-09-19,"Ejerlejlighed","Good",1330000,70,8,0,1980,1,NA,1,NA,NA,2,"1","0","0","Brobjerg Parkvej 15, 2. 1",62,2005,"0","1","0",25,"0","0","3"
"884","8000",2005-09-19,"Ejerlejlighed","Good",2150000,70,0,0,1898,1,NA,1,NA,NA,3,"0","0","0","Absalonsgade 12, 2.",26,2005,"0","0","0",107,"0","0","3"
"885","8200",2005-09-20,"Ejerlejlighed","Good",3300000,160,0,0,2000,2,NA,2,NA,NA,4,"1","0","0","Skejbytoften 105, 3. th",23,2005,"0","0","0",5,"0","0","3"
"886","8000",2005-09-20,"Ejerlejlighed","Medium",2498000,99,0,0,1927,1,NA,1,NA,NA,3,"0","0","0","Vester Allé 27, 3. tv.",35,2005,"0","0","0",78,"0","0","3"
"887","8000",2005-09-20,"Ejerlejlighed","Medium",1425000,55,0,0,1900,NA,NA,1,NA,NA,2,"0","0","0","Ankersgade 5, st.. th.",15,2005,"0","0","0",105,NA,"0","3"
"888","8000",2005-09-20,"Ejerlejlighed","Medium",1600000,53,0,0,1896,1,NA,1,NA,NA,2,"0","0","0","Fynsgade 17, st. tv.",28,2005,"0","0","0",109,"0","0","3"
"889","8240",2005-09-21,"Ejerlejlighed","Medium",1125000,58,9,0,1976,1,"0",1,NA,"0",1,"0","0","0","Kantorvænget 8, 1. 202",149,2005,"0","1","0",29,"0","0","3"
"890","8000",2005-09-21,"Ejerlejlighed","Medium",3245000,113,0,0,1904,1,NA,1,NA,NA,4,"1","0","0","Skt. Pauls Kirkeplads 14, 2.",29,2005,"0","0","0",101,"0","0","3"
"891","8200",2005-09-22,"Ejerlejlighed","Medium",2398000,94,0,0,1932,1,NA,1,NA,NA,3,"1","0","0","Tordenskjoldsgade 59, 1. tv.",82,2005,"0","0","0",73,"0","0","3"
"892","8000",2005-09-22,"Ejerlejlighed","Medium",1598000,61,0,0,1927,1,NA,1,NA,NA,1,"0","0","0","Janus la Cours Gade 8, st. tv.",43,2005,"0","0","0",78,"0","0","3"
"893","8000",2005-09-22,"Ejerlejlighed","Medium",2098000,82,0,0,1898,NA,NA,1,NA,NA,3,"0","0","0","Samsøgade 37, 4. tv.",62,2005,"0","0","0",107,NA,"0","3"
"894","8260",2005-09-23,"Ejerlejlighed","Medium",793000,42,0,0,1990,NA,NA,1,NA,NA,1,"0","0","0","Klokkeskovvej 17 D ST TV",2,2005,"0","0","0",15,NA,"0","3"
"895","8230",2005-09-26,"Ejerlejlighed","Good",1168000,48,0,0,1948,2,NA,1,NA,NA,2,"0","0","0","Erik Bøghs Vej 6K",247,2005,"0","0","0",57,"0","0","3"
"896","8260",2005-09-26,"Ejerlejlighed","Medium",810000,46,0,0,1968,NA,NA,1,NA,NA,NA,"1","0","0","Kongsgårdsvej 22, 1. 4",18,2005,"0","0","0",37,NA,"0","3"
"897","8240",2005-09-26,"Ejerlejlighed","Good",1098000,57,9,0,1976,1,NA,1,NA,NA,NA,"1","0","0","Kantorvænget 6, st.. 150",59,2005,"0","1","0",29,"0","0","3"
"898","8000",2005-09-26,"Ejerlejlighed","Medium",1510000,60,0,0,1893,NA,NA,1,NA,NA,2,"0","0","0","Sjællandsgade 90, 1.",109,2005,"0","0","0",112,NA,"0","3"
"899","8000",2005-09-26,"Ejerlejlighed","Medium",1828000,56,0,0,1897,1,NA,1,NA,NA,2,"0","0","0","Holbergsgade 21, st..",10,2005,"0","0","0",108,"0","0","3"
"900","8000",2005-09-27,"Ejerlejlighed","Good",2900000,92,0,0,1911,1,NA,1,NA,NA,4,"0","0","0","Dalgas Avenue 25, 2. th.",67,2005,"0","0","0",94,"0","0","3"
"901","8000",2005-09-27,"Ejerlejlighed","Medium",1950000,86,0,0,1949,1,NA,1,NA,NA,3,"1","0","0","Vestre Ringgade 152, 1. tv.",76,2005,"0","0","0",56,"0","0","3"
"902","8000",2005-09-27,"Ejerlejlighed","Medium",1875000,76,0,0,1968,1,NA,1,NA,NA,3,"1","0","0","Langenæs Allé 43, 1. tv..",57,2005,"0","0","0",37,"0","0","3"
"903","8000",2005-09-27,"Ejerlejlighed","Medium",1550000,53,0,0,1925,1,NA,1,NA,NA,2,"0","0","0","Lundbyesgade 23, 4. tv..",182,2005,"0","0","0",80,"0","0","3"
"904","8260",2005-09-29,"Ejerlejlighed","Medium",1075000,67,0,0,1971,1,NA,1,NA,NA,2,"1","0","0","Grøndalsvej 60, 1. th.",79,2005,"0","0","0",34,"0","0","3"
"905","8000",2005-09-29,"Ejerlejlighed","Good",2500000,88,0,0,1933,1,NA,1,NA,NA,3,"0","0","0","Søndre Ringgade 10, 4. tv.",135,2005,"0","0","0",72,"0","0","3"
"906","8200",2005-09-30,"Ejerlejlighed","Medium",1859000,63,0,0,1939,1,NA,1,NA,NA,2,"1","0","0","Langelandsgade 199, 2. tv.",67,2005,"0","0","0",66,"0","0","3"
"907","8260",2005-09-30,"Ejerlejlighed","Good",840000,55,0,0,1970,1,NA,1,NA,NA,NA,"0","0","0","Christian X's Vej 2, st. 14+15",18,2005,"0","0","0",35,"0","0","3"
"908","8260",2005-09-30,"Ejerlejlighed","Medium",870000,59,0,0,1970,1,NA,1,NA,NA,NA,"0","0","0","Chr. X's Vej 2, st.. 12+13",18,2005,"0","0","0",35,"0","0","3"
"909","8000",2005-09-30,"Ejerlejlighed","Medium",2099000,78,0,0,1939,1,NA,1,NA,NA,3,"1","0","0","Kongsvang Allé 20, st. tv.",126,2005,"0","0","0",66,"0","0","3"
"910","8230",2005-10-04,"Ejerlejlighed","Good",1300000,45,5,0,1939,1,NA,1,NA,NA,2,"1","0","0","Carit Etlars Vej 25 A, 2.tv",62,2005,"0","1","0",66,"0","0","4"
"911","8000",2005-10-05,"Ejerlejlighed","Medium",1778000,76,0,0,1957,1,NA,1,NA,NA,2,"1","0","0","Tøndergade 98, 1. th..",118,2005,"0","0","0",48,"0","0","4"
"912","8000",2005-10-05,"Ejerlejlighed","Good",1998000,65,0,0,1938,1,NA,1,NA,NA,3,"1","0","0","Søndre Ringgade 71, 3. th.",27,2005,"0","0","0",67,"0","0","4"
"913","8000",2005-10-06,"Ejerlejlighed","Medium",1850000,66,0,0,1935,1,NA,1,NA,NA,2,"1","0","0","Strandparken 8, st. th.",115,2005,"0","0","0",70,"0","0","4"
"914","8000",2005-10-07,"Ejerlejlighed","Good",1649000,58,0,0,1820,1,NA,1,NA,NA,2,"0","0","0","Frederiksgade 12, 1. th.",8,2005,"0","0","0",185,"0","0","4"
"915","8270",2005-10-10,"Ejerlejlighed","Medium",1775000,75,0,0,1975,1,NA,1,NA,NA,NA,"1","0","0","Jagtvej 1, 1. th.",45,2005,"0","0","0",30,"0","0","4"
"916","8240",2005-10-10,"Ejerlejlighed","Medium",1270000,72,8,0,1977,NA,NA,1,NA,NA,2,"1","0","0","Kantorvænget 7, 2. 149.",31,2005,"0","1","0",28,NA,"0","4"
"917","8200",2005-10-11,"Ejerlejlighed","Medium",2085000,72,0,0,1933,1,NA,1,NA,NA,2,"0","0","0","Ivar Huitfeldts Gade 17, st. tv.",92,2005,"0","0","0",72,"0","0","4"
"918","8230",2005-10-12,"Ejerlejlighed","Good",1998000,91,0,0,2002,2,"0",1,"0","0",3,"0","0","0","Haslevej 12 H",22,2005,"0","0","0",3,"0","0","4"
"919","8000",2005-10-12,"Ejerlejlighed","Good",2848000,108,2,0,1969,1,NA,1,NA,NA,4,"1","0","0","Møllevejen 23, 2. th.",41,2005,"0","1","0",36,"0","0","4"
"920","8000",2005-10-12,"Ejerlejlighed","Good",1898000,56,0,0,1914,1,NA,1,NA,NA,2,"0","0","0","Bogensegade 8, 2. th.",28,2005,"0","0","0",91,"0","0","4"
"921","8220",2005-10-13,"Ejerlejlighed","Good",1698000,95,0,0,1910,1,"0",1,NA,"0",3,"1","0","0","Hovedgaden 41, 1. lejl. 9",35,2005,"0","0","0",0,"0","1","4"
"922","8230",2005-10-13,"Ejerlejlighed","Good",1540000,84,0,0,1970,1,"0",1,NA,NA,2,"0","0","0","Dr. Holsts Vej 32, st. nr.273.",62,2005,"0","0","0",4,"0","1","4"
"923","8000",2005-10-13,"Ejerlejlighed","Good",1948000,57,0,0,1925,1,NA,1,NA,NA,2,"0","0","0","Chr. Kiers Plads 5, 3. th.",23,2005,"0","0","0",80,"0","0","4"
"924","8220",2005-10-14,"Ejerlejlighed","Medium",895000,70,3,0,1968,1,NA,1,NA,NA,2,"1","0","0","Emmasvej 14, st.. tv..",9,2005,"0","1","0",37,"0","0","4"
"925","8000",2005-10-14,"Ejerlejlighed","Medium",1749000,53,0,0,1897,1,NA,1,NA,NA,2,"0","0","0","Wilstersgade 34, st. tv.",23,2005,"0","0","0",108,"0","0","4"
"926","8260",2005-10-18,"Ejerlejlighed","Medium",990000,67,0,0,1970,1,NA,1,NA,NA,NA,"1","0","0","Grøfthøjparken 160, 9. th.",18,2005,"0","0","0",35,"0","0","4"
"927","8240",2005-10-18,"Ejerlejlighed","Good",1900000,95,0,0,1963,NA,NA,NA,NA,NA,NA,"1","0","0","Tirstrupvej 8, st. th.",29,2005,NA,"0","0",42,NA,"0","4"
"928","8000",2005-10-18,"Ejerlejlighed","Good",1575000,43,0,0,1900,1,NA,1,NA,NA,1,"0","0","0","Skt. Anna Gade 45B, 4. th.",75,2005,"0","0","0",105,"0","0","4"
"929","8000",2005-10-18,"Ejerlejlighed","Medium",2439000,71,0,0,1927,1,NA,1,NA,NA,3,"0","0","0","Lundbyesgade 28, 3. th..",47,2005,"0","0","0",78,"0","0","4"
"930","8000",2005-10-19,"Ejerlejlighed","Good",2776000,72,0,0,2005,1,NA,1,NA,NA,3,"1","0","0","Mejlgade 26B, 5. th.",5,2005,"0","0","0",0,"0","0","4"
"931","8000",2005-10-19,"Ejerlejlighed","Good",2398000,82,0,0,2005,1,NA,1,NA,NA,3,"1","0","0","Mejlgade 26B, 1. th.",15,2005,"0","0","0",0,"0","0","4"
"932","8000",2005-10-19,"Ejerlejlighed","Good",2048000,70,0,0,2005,1,NA,1,NA,NA,2,"1","0","0","Mejlgade 26B, 4. tv.",15,2005,"0","0","0",0,"0","0","4"
"933","8240",2005-10-20,"Ejerlejlighed","Medium",1220000,57,9,0,1974,1,NA,1,NA,NA,NA,"1","0","0","Kantorvænget 2, st. -38",94,2005,"0","1","0",31,"0","0","4"
"934","8000",2005-10-20,"Ejerlejlighed","Medium",2398000,84,0,0,1938,1,NA,1,NA,NA,3,"1","0","0","Strandparken 23, 1. th.",86,2005,"0","0","0",67,"0","0","4"
"935","8000",2005-10-24,"Ejerlejlighed","Good",1998000,70,0,0,2005,1,NA,1,NA,NA,2,"1","0","0","Mejlgade 26B, 2. tv.",53,2005,"0","0","0",0,"0","0","4"
"936","8000",2005-10-25,"Ejerlejlighed","Good",1998000,70,0,0,2005,1,NA,1,NA,NA,2,"1","0","0","Mejlgade 26B, 3. tv.",54,2005,"0","0","0",0,"0","0","4"
"937","8230",2005-10-26,"Ejerlejlighed","Medium",472500,26,1,0,1970,1,NA,1,NA,NA,1,"1","0","0","Dr. Holsts Vej 40, 2. 219.",9,2005,"0","1","0",21,"0","1","4"
"938","8000",2005-10-26,"Ejerlejlighed","Good",1980000,62,0,0,1917,1,NA,1,NA,NA,2,"0","0","0","Steinmannsgade 3, st. tv.",67,2005,"0","0","0",88,"0","0","4"
"939","8250",2005-10-27,"Ejerlejlighed","Medium",1050000,54,5,0,1976,1,NA,1,NA,NA,2,"1","0","0","Brobjerg Parkvej 85, 1.th.",97,2005,"0","1","0",29,"0","0","4"
"940","8200",2005-10-28,"Ejerlejlighed","Medium",2398000,93,0,0,1901,1,NA,1,NA,NA,3,"0","0","0","Niels Juels Gade 43, st.",11,2005,"0","0","0",104,"0","0","4"
"941","8200",2005-10-28,"Ejerlejlighed","Good",2595000,137,0,0,2005,NA,NA,1,NA,NA,4,"1","0","0","Mandalsvej 37, 1.",161,2005,"0","0","0",0,NA,"0","4"
"942","8200",2005-10-28,"Ejerlejlighed","Good",2595000,137,0,0,2005,NA,NA,1,NA,NA,4,"0","0","0","Mandalsvej 37, st.",158,2005,"0","0","0",0,NA,"0","4"
"943","8240",2005-10-29,"Ejerlejlighed","Medium",1075000,50,0,0,1986,1,NA,1,NA,NA,2,"1","0","0","Skejbygårdsvej 62, 3. mf..",60,2005,"0","0","0",19,"0","0","4"
"944","8000",2005-10-30,"Ejerlejlighed","Medium",1898000,70,0,0,1935,1,NA,1,NA,NA,2,"0","0","0","Falstersgade 46, 2. tv.",9,2005,"0","0","0",70,"0","0","4"
"945","8000",2005-10-30,"Ejerlejlighed","Good",2598000,82,0,0,2005,1,NA,1,NA,NA,3,"1","0","0","Mejlgade 26B, 3. th.",90,2005,"0","0","0",0,"0","0","4"
"946","8270",2005-10-31,"Ejerlejlighed","Medium",1275000,80,0,0,1969,NA,NA,1,NA,NA,2,"1","0","0","Rundhøj Alle 111 01 Th",26,2005,"0","0","0",36,NA,"0","4"
"947","8230",2005-10-31,"Ejerlejlighed","Medium",1560000,64,0,0,1890,1,NA,1,NA,NA,2,"1","0","0","Silkeborgvej 272D, st.. tv..",125,2005,"0","0","0",115,"0","0","4"
"948","8200",2005-10-31,"Ejerlejlighed","Medium",2025000,69,0,0,1931,1,NA,1,NA,NA,2,"0","0","0","Steen Billes Torv 18, 1. th",68,2005,"0","0","0",74,"0","0","4"
"949","8000",2005-10-31,"Ejerlejlighed","Medium",2600000,89,0,0,1929,1,NA,1,NA,NA,3,"0","0","0","Stadion Alle 15, st. th..",45,2005,"0","0","0",76,"0","0","4"
"950","8000",2005-10-31,"Ejerlejlighed","Medium",1598000,51,0,0,1939,1,NA,1,NA,NA,2,"0","0","0","Silkeborgvej 174, 2. th..",34,2005,"0","0","0",66,"0","0","4"
"951","8000",2005-10-31,"Ejerlejlighed","Good",2150000,60,0,0,2005,1,NA,1,NA,NA,2,"1","0","0","Mejlgade 26B, 5. tv.",0,2005,"0","0","0",0,"0","0","4"
"952","8000",2005-10-31,"Ejerlejlighed","Good",2698000,82,0,0,2005,1,NA,1,NA,NA,3,"1","0","0","Mejlgade 26B, 4. th.",0,2005,"0","0","0",0,"0","0","4"
"953","8230",2005-11-02,"Ejerlejlighed","Medium",1995000,121,0,0,1970,2,NA,1,NA,NA,3,"1","0","0","Dr. Holsts Vej 28, st.. lejl.9.",50,2005,"0","0","0",35,"0","0","4"
"954","8000",2005-11-02,"Ejerlejlighed","Good",4000000,149,0,0,1908,1,NA,1,NA,NA,4,"1","0","0","Heibergsgade 27, st. -1.",19,2005,"0","0","0",97,"0","0","4"
"955","8000",2005-11-03,"Ejerlejlighed","Good",2348000,80,0,0,1927,1,NA,1,NA,NA,2,"0","0","0","Vestergade 78, 4. th.",85,2005,"0","0","0",78,"0","0","4"
"956","8230",2005-11-04,"Ejerlejlighed","Good",1140000,48,0,0,1970,1,NA,1,NA,NA,1,"1","0","0","Dr. Holsts Vej 50, st.. nr 104",79,2005,"0","0","0",35,"0","0","4"
"957","8200",2005-11-04,"Ejerlejlighed","Good",2049000,85,0,0,1968,1,NA,1,NA,NA,2,"1","0","0","Jens Baggesens Vej 100, 2. th.",8,2005,"0","0","0",37,"0","0","4"
"958","8000",2005-11-04,"Ejerlejlighed","Medium",2189000,77,0,0,1926,1,NA,1,NA,NA,2,"0","0","0","Jerichausgade 11, 2. th..",35,2005,"0","0","0",79,"0","0","4"
"959","8000",2005-11-07,"Ejerlejlighed","Good",1778000,58,0,0,1935,1,NA,1,NA,NA,2,"0","0","0","Ordrupvej 4, 2. th.",34,2005,"0","0","0",70,"0","0","4"
"960","8000",2005-11-08,"Ejerlejlighed","Medium",1899000,66,0,0,1940,1,NA,1,NA,NA,2,"1","0","0","Vestre Ringgade 48, 1. th.",22,2005,"0","0","0",65,"0","0","4"
"961","8000",2005-11-08,"Ejerlejlighed","Medium",2140000,71,0,0,1900,1,"0",1,NA,"0",2,"0","0","0","Falstersgade 6, 3. tv.",85,2005,"0","0","0",105,"0","0","4"
"962","8000",2005-11-09,"Ejerlejlighed","Medium",1655000,55,0,0,1911,1,NA,1,NA,NA,2,"0","0","0","Hedemannsgade 14, st. th.",162,2005,"0","0","0",94,"0","0","4"
"963","8000",2005-11-09,"Ejerlejlighed","Medium",2599000,100,0,0,1900,NA,NA,1,NA,NA,3,"1","0","0","Grønnegade 67, 2.",72,2005,"0","0","0",105,NA,"0","4"
"964","8200",2005-11-14,"Ejerlejlighed","Good",1199000,46,0,0,1967,1,NA,1,NA,NA,1,"1","0","0","Brendstrupvej 25, 3. mf",49,2005,"0","0","0",38,"0","0","4"
"965","8000",2005-11-14,"Ejerlejlighed","Medium",2398000,76,0,0,1930,1,NA,1,NA,NA,3,"1","0","0","Viborgvej 25, 3. th.",19,2005,"0","0","0",75,"0","0","4"
"966","8000",2005-11-14,"Ejerlejlighed","Good",2048000,70,0,0,1935,1,NA,1,NA,NA,2,"1","0","0","Hans Schourups Gade 8, 1. th..",24,2005,"0","0","0",70,"0","0","4"
"967","8000",2005-11-14,"Ejerlejlighed","Good",2398000,102,0,0,1935,1,NA,1,NA,NA,3,"1","0","0","Skanderborgvej 1, 4. th.",159,2005,"0","0","0",70,"0","0","4"
"968","8000",2005-11-15,"Ejerlejlighed","Good",2125000,67,0,0,1929,1,NA,1,NA,NA,2,"1","0","0","Stadion Allé 33, 5. tv.",88,2005,"0","0","0",76,"0","0","4"
"969","8000",2005-11-15,"Ejerlejlighed","Good",2795000,99,17,0,1896,1,NA,1,NA,NA,4,"0","0","0","Brammersgade 66, 1.",7,2005,"0","1","0",109,"0","0","4"
"970","8000",2005-11-15,"Ejerlejlighed","Good",1898000,70,0,0,2005,1,NA,1,NA,NA,2,"1","0","0","Mejlgade 26B, 1. tv..",0,2005,"0","0","0",0,"0","0","4"
"971","8000",2005-11-16,"Ejerlejlighed","Good",2498000,82,0,0,2005,1,NA,1,NA,NA,3,"1","0","0","Mejlgade 26B, 2. th.",107,2005,"0","0","0",0,"0","0","4"
"972","8000",2005-11-19,"Ejerlejlighed","Good",1728000,57,1,0,1902,1,NA,1,NA,NA,1,"0","0","0","Frederiks Allé 137, 4.",71,2005,"0","1","0",103,"0","0","4"
"973","8230",2005-11-22,"Ejerlejlighed","Medium",750000,31,0,0,1959,1,NA,1,NA,NA,1,"0","0","0","Arnegårdsvej 13, 1. lejl.8.",32,2005,"0","0","0",46,"0","0","4"
"974","8250",2005-11-22,"Ejerlejlighed","Good",1495000,71,0,0,1980,NA,NA,1,NA,"0",2,"1","0","0","Brobjerg Parkvej 13, 2.. 2.",19,2005,"0","0","0",25,NA,"0","4"
"975","8260",2005-11-23,"Ejerlejlighed","Good",1435500,82,0,0,2006,1,NA,1,NA,NA,2,"1","0","0","Engtoften 8G, 1. th.",83,2005,"0","0","0",-1,"0","0","4"
"976","8260",2005-11-24,"Ejerlejlighed","Medium",640000,42,0,0,1970,1,NA,1,NA,NA,NA,"1","0","0","Grøfthøjparken 159, 12. mf.",22,2005,"0","0","0",35,"0","0","4"
"977","8260",2005-11-24,"Ejerlejlighed","Good",1435500,82,0,0,2006,1,NA,1,NA,NA,2,"1","0","0","Engtoften 8A, st. th.",84,2005,"0","0","0",-1,"0","0","4"
"978","8000",2005-11-24,"Ejerlejlighed","Bad",2826000,103,0,0,1928,1,NA,1,NA,NA,3,"0","0","0","Åboulevarden 55, 3. tv.",16,2005,"0","0","0",77,"0","0","4"
"979","8000",2005-11-24,"Ejerlejlighed","Medium",1448000,54,0,0,1907,1,NA,1,NA,NA,2,"0","0","0","Marselisborg Allé 4A, 2. tv..",177,2005,"0","0","0",98,"0","0","4"
"980","8000",2005-11-25,"Ejerlejlighed","Medium",3750000,180,5,0,1969,1,NA,2,NA,NA,4,"1","0","0","Vestervang 38, 2. -3822.",44,2005,"0","1","0",36,"0","0","4"
"981","8000",2005-11-25,"Ejerlejlighed","Good",1625000,54,0,0,1945,1,NA,1,NA,NA,2,"0","0","0","Tage-Hansens Gade 5, 5. tv.",189,2005,"0","0","0",60,"0","0","4"
"982","8000",2005-11-25,"Ejerlejlighed","Medium",1840000,73,3,0,1961,1,NA,1,NA,NA,2,"1","0","0","Nordborggade 51, 5. th.",23,2005,"0","1","0",44,"0","0","4"
"983","8000",2005-11-28,"Ejerlejlighed","Good",3148000,113,0,0,1912,1,NA,1,NA,NA,3,"1","0","0","Nørre Allé 37, 5",73,2005,"0","0","0",93,"0","0","4"
"984","8260",2005-11-30,"Ejerlejlighed","Medium",968000,70,0,0,1970,1,NA,1,NA,NA,NA,"1","0","0","Grøfthøjparken 163, 11. tv.",27,2005,"0","0","0",35,"0","0","4"
"985","8260",2005-11-30,"Ejerlejlighed","Good",1435500,82,0,0,2006,1,NA,1,NA,NA,2,"1","0","0","Engtoften 8C, 1.",90,2005,"0","0","0",-1,"0","0","4"
"986","8260",2005-11-30,"Ejerlejlighed","Good",1435500,79,0,0,2006,1,NA,1,NA,NA,2,"1","0","0","Engtoften 8G, 1. tv.",90,2005,"0","0","0",-1,"0","0","4"
"987","8260",2005-11-30,"Ejerlejlighed","Good",1075500,49,0,0,2006,1,NA,1,NA,NA,1,"1","0","0","Engtoften 10, 1. 13.",90,2005,"0","0","0",-1,"0","0","4"
"988","8260",2005-11-30,"Ejerlejlighed","Good",1435500,79,0,0,2006,1,NA,1,NA,NA,2,"1","0","0","Engtoften 8H, st. tv.",90,2005,"0","0","0",-1,"0","0","4"
"989","8260",2005-11-30,"Ejerlejlighed","Good",1435500,79,0,0,2006,1,NA,1,NA,NA,2,"1","0","0","Engtoften 8H, st. th.",90,2005,"0","0","0",-1,"0","0","4"
"990","8260",2005-11-30,"Ejerlejlighed","Good",1435500,79,0,0,2006,1,NA,1,NA,NA,2,"1","0","0","Engtoften 8B, 1. tv.",90,2005,"0","0","0",-1,"0","0","4"
"991","8260",2005-11-30,"Ejerlejlighed","Good",1435500,82,0,0,2006,1,NA,1,NA,NA,2,"1","0","0","Engtoften 8k, 1.",90,2005,"0","0","0",-1,"0","0","4"
"992","8260",2005-11-30,"Ejerlejlighed","Good",1435500,82,0,0,2006,1,NA,1,NA,NA,2,"1","0","0","Engtoften 8d, 1s. th.",90,2005,"0","0","0",-1,"0","0","4"
"993","8260",2005-11-30,"Ejerlejlighed","Good",1435500,82,0,0,2006,1,NA,1,NA,NA,2,"1","0","0","Engtoften 8K, st.",90,2005,"0","0","0",-1,"0","0","4"
"994","8260",2005-11-30,"Ejerlejlighed","Good",1595000,79,0,0,2006,1,NA,1,NA,NA,2,"1","0","0","Engtoften 8H, 1. tv.",90,2005,"0","0","0",-1,"0","0","4"
